,Date,Adjusted Close
68,1981-03-23,0.0934658423066139
69,1981-03-24,0.0930290892720222
70,1981-03-25,0.091281421482563
71,1981-03-26,0.0895344987511634
72,1981-03-27,0.0864774212241172
73,1981-03-30,0.0864774212241172
74,1981-03-31,0.0856039524078369
75,1981-04-01,0.0847305133938789
76,1981-04-02,0.0921556279063224
77,1981-04-03,0.0925923734903335
78,1981-04-06,0.0908446907997131
79,1981-04-07,0.0899712368845939
80,1981-04-08,0.0943392738699913
81,1981-04-09,0.0960861891508102
82,1981-04-10,0.0973963588476181
83,1981-04-13,0.0973963588476181
84,1981-04-14,0.0973963588476181
85,1981-04-15,0.0925923734903335
86,1981-04-16,0.0873508527874946
87,1981-04-20,0.0899712368845939
88,1981-04-21,0.0960861891508102
89,1981-04-22,0.0995799973607063
90,1981-04-23,0.1022003442049026
91,1981-04-24,0.1013269200921058
92,1981-04-27,0.1004534661769867
93,1981-04-28,0.0987065285444259
94,1981-04-29,0.0973963588476181
95,1981-04-30,0.099143274128437
96,1981-05-01,0.099143274128437
97,1981-05-04,0.0987065285444259
98,1981-05-05,0.0982698127627372
99,1981-05-06,0.0956494808197021
100,1981-05-07,0.09695965051651
101,1981-05-08,0.0978331118822097
102,1981-05-11,0.0956494808197021
103,1981-05-12,0.0956494808197021
104,1981-05-13,0.0952127203345298
105,1981-05-14,0.0939025655388832
106,1981-05-15,0.0960861891508102
107,1981-05-18,0.0978331118822097
108,1981-05-19,0.0960861891508102
109,1981-05-20,0.099143274128437
110,1981-05-21,0.1048215180635452
111,1981-05-22,0.1096254736185073
112,1981-05-26,0.1091888174414634
113,1981-05-27,0.1153029724955558
114,1981-05-28,0.1153029724955558
115,1981-05-29,0.1157396808266639
116,1981-06-01,0.1157396808266639
117,1981-06-02,0.110062263906002
118,1981-06-03,0.110062263906002
119,1981-06-04,0.1122458428144455
120,1981-06-05,0.1104990094900131
121,1981-06-08,0.1065684109926223
122,1981-06-09,0.1087520644068718
123,1981-06-10,0.110062263906002
124,1981-06-11,0.1148662120103836
125,1981-06-12,0.1135560274124145
126,1981-06-15,0.1131193116307258
127,1981-06-16,0.110935665667057
128,1981-06-17,0.1091888174414634
129,1981-06-18,0.1087520644068718
130,1981-06-19,0.105694942176342
131,1981-06-22,0.1017636507749557
132,1981-06-23,0.103510558605194
133,1981-06-24,0.1008901894092559
134,1981-06-25,0.1030738055706024
135,1981-06-26,0.1017636507749557
136,1981-06-29,0.0982698127627372
137,1981-06-30,0.0908446907997131
138,1981-07-01,0.0899712368845939
139,1981-07-02,0.0899712368845939
140,1981-07-06,0.0869141146540641
141,1981-07-07,0.0877875834703445
142,1981-07-08,0.091281421482563
143,1981-07-09,0.0842938125133514
144,1981-07-10,0.0777420848608017
145,1981-07-13,0.0794897899031639
146,1981-07-14,0.0829836353659629
147,1981-07-15,0.0851672366261482
148,1981-07-16,0.0873508527874946
149,1981-07-17,0.0904079601168632
150,1981-07-20,0.0842938125133514
151,1981-07-21,0.0838570296764373
152,1981-07-22,0.0790522471070289
153,1981-07-23,0.0812366679310798
154,1981-07-24,0.0838570296764373
155,1981-07-27,0.0873508527874946
156,1981-07-28,0.0842938125133514
157,1981-07-29,0.0829836353659629
158,1981-07-30,0.0860406532883644
159,1981-07-31,0.0873508527874946
160,1981-08-03,0.0864774212241172
161,1981-08-04,0.0877875834703445
162,1981-08-05,0.0904079601168632
163,1981-08-06,0.088224321603775
164,1981-08-07,0.088224321603775
165,1981-08-10,0.088224321603775
166,1981-08-11,0.0856039524078369
167,1981-08-12,0.0838570296764373
168,1981-08-13,0.0812366679310798
169,1981-08-14,0.0799265205860138
170,1981-08-17,0.0773053467273712
171,1981-08-18,0.0755584463477134
172,1981-08-19,0.0746849998831749
173,1981-08-20,0.0755584463477134
174,1981-08-21,0.0703177228569984
175,1981-08-24,0.0659496337175369
176,1981-08-25,0.0676973611116409
177,1981-08-26,0.0663864016532898
178,1981-08-27,0.0668231397867202
179,1981-08-28,0.0703177228569984
180,1981-08-31,0.0703177228569984
181,1981-09-01,0.0746849998831749
182,1981-09-02,0.0759951919317245
183,1981-09-03,0.0720646679401397
184,1981-09-04,0.0711911916732788
185,1981-09-08,0.0690075531601905
186,1981-09-09,0.0690075531601905
187,1981-09-10,0.0694442763924598
188,1981-09-11,0.0685708001255989
189,1981-09-14,0.0663864016532898
190,1981-09-15,0.0646394938230514
191,1981-09-16,0.0633293315768241
192,1981-09-17,0.0615823864936828
193,1981-09-18,0.0620191358029842
194,1981-09-21,0.0624558925628662
195,1981-09-22,0.058962058275938
196,1981-09-23,0.0576518587768077
197,1981-09-24,0.0572151318192482
198,1981-09-25,0.0497899986803531
199,1981-09-28,0.0502267330884933
200,1981-09-29,0.0528470948338508
201,1981-09-30,0.0532838180661201
202,1981-10-01,0.0532838180661201
203,1981-10-02,0.0576518587768077
204,1981-10-05,0.0593987703323364
205,1981-10-06,0.058962058275938
206,1981-10-07,0.0624558925628662
207,1981-10-08,0.0646394938230514
208,1981-10-09,0.0650761872529983
209,1981-10-12,0.0672606378793716
210,1981-10-13,0.0672606378793716
211,1981-10-14,0.0633293315768241
212,1981-10-15,0.0646394938230514
213,1981-10-16,0.0637660697102546
214,1981-10-19,0.0650761872529983
215,1981-10-20,0.0685708001255989
216,1981-10-21,0.0685708001255989
217,1981-10-22,0.0681340917944908
218,1981-10-23,0.0663864016532898
219,1981-10-26,0.0663864016532898
220,1981-10-27,0.0676973611116409
221,1981-10-28,0.0698810145258903
222,1981-10-29,0.0690075531601905
223,1981-10-30,0.0698810145258903
224,1981-11-02,0.0698810145258903
225,1981-11-03,0.0690075531601905
226,1981-11-04,0.0672606378793716
227,1981-11-05,0.0624558925628662
228,1981-11-06,0.0628926232457161
229,1981-11-09,0.0637660697102546
230,1981-11-10,0.0642027631402015
231,1981-11-11,0.0659496337175369
232,1981-11-12,0.0681340917944908
233,1981-11-13,0.0633293315768241
234,1981-11-16,0.0624558925628662
235,1981-11-17,0.0637660697102546
236,1981-11-18,0.0659496337175369
237,1981-11-19,0.0659496337175369
238,1981-11-20,0.0663864016532898
239,1981-11-23,0.0633293315768241
240,1981-11-24,0.0628926232457161
241,1981-11-25,0.0642027631402015
242,1981-11-27,0.0659496337175369
243,1981-11-30,0.0650761872529983
244,1981-12-01,0.0650761872529983
245,1981-12-02,0.0655129700899124
246,1981-12-03,0.0646394938230514
247,1981-12-04,0.0663864016532898
248,1981-12-07,0.0668231397867202
249,1981-12-08,0.0655129700899124
250,1981-12-09,0.0659496337175369
251,1981-12-10,0.0659496337175369
252,1981-12-11,0.0655129700899124
253,1981-12-14,0.0633293315768241
254,1981-12-15,0.0650761872529983
255,1981-12-16,0.0681340917944908
256,1981-12-17,0.0738115459680557
257,1981-12-18,0.0799265205860138
258,1981-12-21,0.076431892812252
259,1981-12-22,0.0777420848608017
260,1981-12-23,0.0759951919317245
261,1981-12-24,0.076431892812252
262,1981-12-28,0.0729380771517753
263,1981-12-29,0.0742482766509056
264,1981-12-30,0.0773053467273712
265,1981-12-31,0.0773053467273712
266,1982-01-04,0.0768686681985855
267,1982-01-05,0.0729380771517753
268,1982-01-06,0.0720646679401397
269,1982-01-07,0.0663864016532898
270,1982-01-08,0.0694442763924598
271,1982-01-11,0.0650761872529983
272,1982-01-12,0.0628926232457161
273,1982-01-13,0.0624558925628662
274,1982-01-14,0.0655129700899124
275,1982-01-15,0.0698810145258903
276,1982-01-18,0.0711911916732788
277,1982-01-19,0.0694442763924598
278,1982-01-20,0.0707544460892677
279,1982-01-21,0.0720646679401397
280,1982-01-22,0.0725013837218284
281,1982-01-25,0.0703177228569984
282,1982-01-26,0.0676973611116409
283,1982-01-27,0.0681340917944908
284,1982-01-28,0.0703177228569984
285,1982-01-29,0.0711911916732788
286,1982-02-01,0.0703177228569984
287,1982-02-02,0.0707544460892677
288,1982-02-03,0.0707544460892677
289,1982-02-04,0.0690075531601905
290,1982-02-05,0.0690075531601905
291,1982-02-08,0.0646394938230514
292,1982-02-09,0.0646394938230514
293,1982-02-10,0.0655129700899124
294,1982-02-11,0.0646394938230514
295,1982-02-12,0.0655129700899124
296,1982-02-16,0.0642027631402015
297,1982-02-17,0.0650761872529983
298,1982-02-18,0.0659496337175369
299,1982-02-19,0.0655129700899124
300,1982-02-22,0.0646394938230514
301,1982-02-23,0.0637660697102546
302,1982-02-24,0.0642027631402015
303,1982-02-25,0.0637660697102546
304,1982-02-26,0.0637660697102546
305,1982-03-01,0.0642027631402015
306,1982-03-02,0.0642027631402015
307,1982-03-03,0.0642027631402015
308,1982-03-04,0.0628926232457161
309,1982-03-05,0.0580885931849479
310,1982-03-08,0.0572151318192482
311,1982-03-09,0.0576518587768077
312,1982-03-10,0.0567784160375595
313,1982-03-11,0.0567784160375595
314,1982-03-12,0.0532838180661201
315,1982-03-15,0.0528470948338508
316,1982-03-16,0.0519736036658287
317,1982-03-17,0.0493532642722129
318,1982-03-18,0.0532838180661201
319,1982-03-19,0.0580885931849479
320,1982-03-22,0.0624558925628662
321,1982-03-23,0.0615823864936828
322,1982-03-24,0.0580885931849479
323,1982-03-25,0.0576518587768077
324,1982-03-26,0.0567784160375595
325,1982-03-29,0.0580885931849479
326,1982-03-30,0.058962058275938
327,1982-03-31,0.058962058275938
328,1982-04-01,0.0620191358029842
329,1982-04-02,0.0620191358029842
330,1982-04-05,0.0620191358029842
331,1982-04-06,0.0615823864936828
332,1982-04-07,0.0607089363038539
333,1982-04-08,0.0611456781625747
334,1982-04-12,0.0607089363038539
335,1982-04-13,0.05590495839715
336,1982-04-14,0.0563416890799999
337,1982-04-15,0.0572151318192482
338,1982-04-16,0.058962058275938
339,1982-04-19,0.0576518587768077
340,1982-04-20,0.0550315082073211
341,1982-04-21,0.0545939803123474
342,1982-04-22,0.0537205412983894
343,1982-04-23,0.0537205412983894
344,1982-04-26,0.0550315082073211
345,1982-04-27,0.0532838180661201
346,1982-04-28,0.0511001721024513
347,1982-04-29,0.0511001721024513
348,1982-04-30,0.0515369027853012
349,1982-05-03,0.0532838180661201
350,1982-05-04,0.0550315082073211
351,1982-05-05,0.0541572794318199
352,1982-05-06,0.05590495839715
353,1982-05-07,0.0567784160375595
354,1982-05-10,0.05590495839715
355,1982-05-11,0.0541572794318199
356,1982-05-12,0.0528470948338508
357,1982-05-13,0.0532838180661201
358,1982-05-14,0.0511001721024513
359,1982-05-17,0.0502267330884933
360,1982-05-18,0.0493532642722129
361,1982-05-19,0.0489165559411048
362,1982-05-20,0.0493532642722129
363,1982-05-21,0.0497899986803531
364,1982-05-24,0.0502267330884933
365,1982-05-25,0.0502267330884933
366,1982-05-26,0.0497899986803531
367,1982-05-27,0.0489165559411048
368,1982-05-28,0.0489165559411048
369,1982-06-01,0.0480430945754051
370,1982-06-02,0.0489165559411048
371,1982-06-03,0.0471696369349956
372,1982-06-04,0.0458594560623168
373,1982-06-07,0.0458594560623168
374,1982-06-08,0.0454227291047573
375,1982-06-09,0.0445492826402187
376,1982-06-10,0.0449860207736492
377,1982-06-11,0.0467329211533069
378,1982-06-14,0.0467329211533069
379,1982-06-15,0.0467329211533069
380,1982-06-16,0.0467329211533069
381,1982-06-17,0.0458594560623168
382,1982-06-18,0.0449860207736492
383,1982-06-21,0.0449860207736492
384,1982-06-22,0.0467329211533069
385,1982-06-23,0.0480430945754051
386,1982-06-24,0.0480430945754051
387,1982-06-25,0.0462961867451667
388,1982-06-28,0.0458594560623168
389,1982-06-29,0.0445492826402187
390,1982-06-30,0.0445492826402187
391,1982-07-01,0.0441125333309173
392,1982-07-02,0.0419281423091888
393,1982-07-06,0.0401812121272087
394,1982-07-07,0.0401812121272087
395,1982-07-08,0.0384343340992927
396,1982-07-09,0.0397445075213909
397,1982-07-12,0.0406179577112197
398,1982-07-13,0.043239090591669
399,1982-07-14,0.0436758175492286
400,1982-07-15,0.0445492826402187
401,1982-07-16,0.0462961867451667
402,1982-07-19,0.0467329211533069
403,1982-07-20,0.0497899986803531
404,1982-07-21,0.0497899986803531
405,1982-07-22,0.0502267330884933
406,1982-07-23,0.0493532642722129
407,1982-07-26,0.0471696369349956
408,1982-07-27,0.0471696369349956
409,1982-07-28,0.0449860207736492
410,1982-07-29,0.0467329211533069
411,1982-07-30,0.0471696369349956
412,1982-08-02,0.048479825258255
413,1982-08-03,0.0454227291047573
414,1982-08-04,0.0449860207736492
415,1982-08-05,0.043239090591669
416,1982-08-06,0.04280237108469
417,1982-08-09,0.043239090591669
418,1982-08-10,0.0458594560623168
419,1982-08-11,0.0462961867451667
420,1982-08-12,0.0458594560623168
421,1982-08-13,0.0458594560623168
422,1982-08-16,0.0467329211533069
423,1982-08-17,0.0497899986803531
424,1982-08-18,0.0497899986803531
425,1982-08-19,0.0502267330884933
426,1982-08-20,0.0515369027853012
427,1982-08-23,0.0537205412983894
428,1982-08-24,0.0563416890799999
429,1982-08-25,0.0602722279727458
430,1982-08-26,0.0620191358029842
431,1982-08-27,0.058962058275938
432,1982-08-30,0.0598355121910572
433,1982-08-31,0.0628926232457161
434,1982-09-01,0.0611456781625747
435,1982-09-02,0.0637660697102546
436,1982-09-03,0.0642027631402015
437,1982-09-07,0.0607089363038539
438,1982-09-08,0.0628926232457161
439,1982-09-09,0.0615823864936828
440,1982-09-10,0.0633293315768241
441,1982-09-13,0.0637660697102546
442,1982-09-14,0.0659496337175369
443,1982-09-15,0.0655129700899124
444,1982-09-16,0.0633293315768241
445,1982-09-17,0.0620191358029842
446,1982-09-20,0.0624558925628662
447,1982-09-21,0.0637660697102546
448,1982-09-22,0.0655129700899124
449,1982-09-23,0.0655129700899124
450,1982-09-24,0.0633293315768241
451,1982-09-27,0.0633293315768241
452,1982-09-28,0.0642027631402015
453,1982-09-29,0.0642027631402015
454,1982-09-30,0.0637660697102546
455,1982-10-01,0.0646394938230514
456,1982-10-04,0.0655129700899124
457,1982-10-05,0.0659496337175369
458,1982-10-06,0.0707544460892677
459,1982-10-07,0.076431892812252
460,1982-10-08,0.0821101367473602
461,1982-10-11,0.0838570296764373
462,1982-10-12,0.0812366679310798
463,1982-10-13,0.0821101367473602
464,1982-10-14,0.0825468674302101
465,1982-10-15,0.0803632289171218
466,1982-10-18,0.0821101367473602
467,1982-10-19,0.0838570296764373
468,1982-10-20,0.0886610671877861
469,1982-10-21,0.0908446907997131
470,1982-10-22,0.0904079601168632
471,1982-10-25,0.0851672366261482
472,1982-10-26,0.0856039524078369
473,1982-10-27,0.0877875834703445
474,1982-10-28,0.0877875834703445
475,1982-10-29,0.0886610671877861
476,1982-11-01,0.0934658423066139
477,1982-11-02,0.1000167280435562
478,1982-11-03,0.1074418872594833
479,1982-11-04,0.1083153113722801
480,1982-11-05,0.1052582114934921
481,1982-11-08,0.1008901894092559
482,1982-11-09,0.1043847948312759
483,1982-11-10,0.1083153113722801
484,1982-11-11,0.1153029724955558
485,1982-11-12,0.1131193116307258
486,1982-11-15,0.1104990094900131
487,1982-11-16,0.1048215180635452
488,1982-11-17,0.1096254736185073
489,1982-11-18,0.1096254736185073
490,1982-11-19,0.1078786179423332
491,1982-11-22,0.0982698127627372
492,1982-11-23,0.1008901894092559
493,1982-11-24,0.1030738055706024
494,1982-11-26,0.1013269200921058
495,1982-11-29,0.1008901894092559
496,1982-11-30,0.1113724336028099
497,1982-12-01,0.1135560274124145
498,1982-12-02,0.1135560274124145
499,1982-12-03,0.110935665667057
500,1982-12-06,0.1170506551861763
501,1982-12-07,0.1183608397841453
502,1982-12-08,0.1157396808266639
503,1982-12-09,0.110062263906002
504,1982-12-10,0.1022003442049026
505,1982-12-13,0.1000167280435562
506,1982-12-14,0.099143274128437
507,1982-12-15,0.0987065285444259
508,1982-12-16,0.1004534661769867
509,1982-12-17,0.1052582114934921
510,1982-12-20,0.1048215180635452
511,1982-12-21,0.105694942176342
512,1982-12-22,0.1087520644068718
513,1982-12-23,0.1118091866374015
514,1982-12-27,0.1144294664263725
515,1982-12-28,0.1135560274124145
516,1982-12-29,0.1096254736185073
517,1982-12-30,0.1048215180635452
518,1982-12-31,0.1043847948312759
519,1983-01-03,0.0995799973607063
520,1983-01-04,0.1052582114934921
521,1983-01-05,0.105694942176342
522,1983-01-06,0.1017636507749557
523,1983-01-07,0.0960861891508102
524,1983-01-10,0.1004534661769867
525,1983-01-11,0.1017636507749557
526,1983-01-12,0.1074418872594833
527,1983-01-13,0.1074418872594833
528,1983-01-14,0.1153029724955558
529,1983-01-17,0.1192342936992645
530,1983-01-18,0.1166138797998428
531,1983-01-19,0.1174873262643814
532,1983-01-20,0.1305899918079376
533,1983-01-21,0.1305899918079376
534,1983-01-24,0.1231647729873657
535,1983-01-25,0.127968817949295
536,1983-01-26,0.1332103610038757
537,1983-01-27,0.1423823833465576
538,1983-01-28,0.1432558298110962
539,1983-01-31,0.1428190767765045
540,1983-02-01,0.1458761543035507
541,1983-02-02,0.149806722998619
542,1983-02-03,0.1559216380119323
543,1983-02-04,0.1537381261587143
544,1983-02-07,0.1476230919361114
545,1983-02-08,0.1463129073381424
546,1983-02-09,0.1476230919361114
547,1983-02-10,0.1572318375110626
548,1983-02-11,0.1624725908041
549,1983-02-14,0.1615991443395614
550,1983-02-15,0.1585420370101928
551,1983-02-16,0.1554849743843078
552,1983-02-17,0.1537381261587143
553,1983-02-18,0.1585420370101928
554,1983-02-22,0.1624725908041
555,1983-02-23,0.1637827455997467
556,1983-02-24,0.1681508123874664
557,1983-02-25,0.163346067070961
558,1983-02-28,0.159415528178215
559,1983-03-01,0.1620358675718307
560,1983-03-02,0.163346067070961
561,1983-03-03,0.15810526907444
562,1983-03-04,0.1559216380119323
563,1983-03-07,0.1528646200895309
564,1983-03-08,0.1480598002672195
565,1983-03-09,0.1524271070957183
566,1983-03-10,0.1502434611320495
567,1983-03-11,0.1480598002672195
568,1983-03-14,0.1445660442113876
569,1983-03-15,0.1467496454715728
570,1983-03-16,0.1467496454715728
571,1983-03-17,0.1480598002672195
572,1983-03-18,0.1502434611320495
573,1983-03-21,0.1537381261587143
574,1983-03-22,0.1554849743843078
575,1983-03-23,0.1480598002672195
576,1983-03-24,0.15068019926548
577,1983-03-25,0.15068019926548
578,1983-03-28,0.1484965533018112
579,1983-03-29,0.1528646200895309
580,1983-03-30,0.1546115428209304
581,1983-03-31,0.1476230919361114
582,1983-04-04,0.1436925530433654
583,1983-04-05,0.1410721838474273
584,1983-04-06,0.1397612243890762
585,1983-04-07,0.1384510695934295
586,1983-04-08,0.1375775635242462
587,1983-04-11,0.1454395353794098
588,1983-04-12,0.1484965533018112
589,1983-04-13,0.1537381261587143
590,1983-04-14,0.1572318375110626
591,1983-04-15,0.1598522365093231
592,1983-04-18,0.1642194837331771
593,1983-04-19,0.1624725908041
594,1983-04-20,0.1768852919340133
595,1983-04-21,0.1816901713609695
596,1983-04-22,0.1781964004039764
597,1983-04-25,0.1698977202177047
598,1983-04-26,0.1747017055749893
599,1983-04-27,0.1729548424482345
600,1983-04-28,0.1747017055749893
601,1983-04-29,0.17644864320755
602,1983-05-02,0.1712079048156738
603,1983-05-03,0.1694610267877578
604,1983-05-04,0.17994324862957
605,1983-05-05,0.1917356848716735
606,1983-05-06,0.1926090866327285
607,1983-05-09,0.189988762140274
608,1983-05-10,0.1912989616394043
609,1983-05-11,0.1864941716194152
610,1983-05-12,0.1847472041845321
611,1983-05-13,0.1856206804513931
612,1983-05-16,0.1808166950941085
613,1983-05-17,0.181253433227539
614,1983-05-18,0.1834370046854019
615,1983-05-19,0.1891145557165146
616,1983-05-20,0.1987233310937881
617,1983-05-23,0.2009069323539734
618,1983-05-24,0.2113891392946243
619,1983-05-25,0.2096422612667083
620,1983-05-26,0.2074585556983947
621,1983-05-27,0.2074585556983947
622,1983-05-31,0.2017811238765716
623,1983-06-01,0.2030913382768631
624,1983-06-02,0.204401433467865
625,1983-06-03,0.2144470661878585
626,1983-06-06,0.2192509472370147
627,1983-06-07,0.2118258625268936
628,1983-06-08,0.2092054486274719
629,1983-06-09,0.2078952938318252
630,1983-06-10,0.2070219218730926
631,1983-06-13,0.2000334560871124
632,1983-06-14,0.1956662237644195
633,1983-06-15,0.189988762140274
634,1983-06-16,0.2000334560871124
635,1983-06-17,0.1961029171943664
636,1983-06-20,0.1864941716194152
637,1983-06-21,0.1878043711185455
638,1983-06-22,0.1934825927019119
639,1983-06-23,0.187367632985115
640,1983-06-24,0.1860574334859848
641,1983-06-27,0.1760119199752807
642,1983-06-28,0.1637827455997467
643,1983-06-29,0.171644702553749
644,1983-06-30,0.1707711964845657
645,1983-07-01,0.1720813065767288
646,1983-07-05,0.1650937348604202
647,1983-07-06,0.1655304282903671
648,1983-07-07,0.163346067070961
649,1983-07-08,0.1615991443395614
650,1983-07-11,0.1659672707319259
651,1983-07-12,0.1620358675718307
652,1983-07-13,0.1611624658107757
653,1983-07-14,0.1607256382703781
654,1983-07-15,0.1550482660531997
655,1983-07-18,0.1546115428209304
656,1983-07-19,0.1528646200895309
657,1983-07-20,0.1441293358802795
658,1983-07-21,0.151553675532341
659,1983-07-22,0.1528646200895309
660,1983-07-25,0.15068019926548
661,1983-07-26,0.1367041021585464
662,1983-07-27,0.1266586631536483
663,1983-07-28,0.1187975406646728
664,1983-07-29,0.1218546777963638
665,1983-08-01,0.1205444559454917
666,1983-08-02,0.1201077625155448
667,1983-08-03,0.1218546777963638
668,1983-08-04,0.1161771863698959
669,1983-08-05,0.1183608397841453
670,1983-08-08,0.1187975406646728
671,1983-08-09,0.1201077625155448
672,1983-08-10,0.1196710243821144
673,1983-08-11,0.117924116551876
674,1983-08-12,0.1170506551861763
675,1983-08-15,0.1201077625155448
676,1983-08-16,0.1183608397841453
677,1983-08-17,0.1157396808266639
678,1983-08-18,0.1170506551861763
679,1983-08-19,0.117924116551876
680,1983-08-22,0.1174873262643814
681,1983-08-23,0.1113724336028099
682,1983-08-24,0.105694942176342
683,1983-08-25,0.1065684109926223
684,1983-08-26,0.1078786179423332
685,1983-08-29,0.1091888174414634
686,1983-08-30,0.1148662120103836
687,1983-08-31,0.1301532536745071
688,1983-09-01,0.1270953714847564
689,1983-09-02,0.1327735632658004
690,1983-09-06,0.1375775635242462
691,1983-09-07,0.1209812089800834
692,1983-09-08,0.110935665667057
693,1983-09-09,0.1070051491260528
694,1983-09-12,0.1070051491260528
695,1983-09-13,0.1118091866374015
696,1983-09-14,0.1104990094900131
697,1983-09-15,0.1052582114934921
698,1983-09-16,0.1026370972394943
699,1983-09-19,0.1118091866374015
700,1983-09-20,0.1122458428144455
701,1983-09-21,0.110062263906002
702,1983-09-22,0.1135560274124145
703,1983-09-23,0.0847305133938789
704,1983-09-26,0.0869141146540641
705,1983-09-27,0.0821101367473602
706,1983-09-28,0.0799265205860138
707,1983-09-29,0.0794897899031639
708,1983-09-30,0.0807999670505523
709,1983-10-03,0.0807999670505523
710,1983-10-04,0.0799265205860138
711,1983-10-05,0.078615553677082
712,1983-10-06,0.0777420848608017
713,1983-10-07,0.0711911916732788
714,1983-10-10,0.0690075531601905
715,1983-10-11,0.0676973611116409
716,1983-10-12,0.0738115459680557
717,1983-10-13,0.0803632289171218
718,1983-10-14,0.0794897899031639
719,1983-10-17,0.0733748227357864
720,1983-10-18,0.0676973611116409
721,1983-10-19,0.0751217305660247
722,1983-10-20,0.0711911916732788
723,1983-10-21,0.0694442763924598
724,1983-10-24,0.0738115459680557
725,1983-10-25,0.0742482766509056
726,1983-10-26,0.0703177228569984
727,1983-10-27,0.0738115459680557
728,1983-10-28,0.0729380771517753
729,1983-10-31,0.0790522471070289
730,1983-11-01,0.0803632289171218
731,1983-11-02,0.0821101367473602
732,1983-11-03,0.076431892812252
733,1983-11-04,0.0738115459680557
734,1983-11-07,0.0733748227357864
735,1983-11-08,0.0624558925628662
736,1983-11-09,0.0672606378793716
737,1983-11-10,0.0685708001255989
738,1983-11-11,0.0698810145258903
739,1983-11-14,0.0690075531601905
740,1983-11-15,0.0690075531601905
741,1983-11-16,0.0698810145258903
742,1983-11-17,0.0716279149055481
743,1983-11-18,0.0720646679401397
744,1983-11-21,0.0751217305660247
745,1983-11-22,0.0751217305660247
746,1983-11-23,0.0711911916732788
747,1983-11-25,0.0716279149055481
748,1983-11-28,0.0733748227357864
749,1983-11-29,0.0725013837218284
750,1983-11-30,0.0711911916732788
751,1983-12-01,0.0707544460892677
752,1983-12-02,0.0694442763924598
753,1983-12-05,0.0711911916732788
754,1983-12-06,0.0716279149055481
755,1983-12-07,0.0733748227357864
756,1983-12-08,0.0751217305660247
757,1983-12-09,0.0755584463477134
758,1983-12-12,0.0751217305660247
759,1983-12-13,0.078615553677082
760,1983-12-14,0.0816734060645103
761,1983-12-15,0.0851672366261482
762,1983-12-16,0.0864774212241172
763,1983-12-19,0.0838570296764373
764,1983-12-20,0.0816734060645103
765,1983-12-21,0.0847305133938789
766,1983-12-22,0.0864774212241172
767,1983-12-23,0.0860406532883644
768,1983-12-27,0.0864774212241172
769,1983-12-28,0.0873508527874946
770,1983-12-29,0.0851672366261482
771,1983-12-30,0.0851672366261482
772,1984-01-03,0.0895344987511634
773,1984-01-04,0.0973963588476181
774,1984-01-05,0.0987065285444259
775,1984-01-06,0.09695965051651
776,1984-01-09,0.0917189121246337
777,1984-01-10,0.0965229198336601
778,1984-01-11,0.0978331118822097
779,1984-01-12,0.0973963588476181
